,id,text,caption,label,image,IsSarcasm
2198,822227294366244864,"it 's about time ! ! ! ! ! ! ( , :","a blonde woman in a black dress and burgundy cardigan
",0,data/mmsd2/dataset_image/822227294366244864.jpg,Not Sarcastic
2199,820051418350383104,reminder what happened the last time a # liberal investigation into # lnprorts was announced # juliebishop <user>,"sound fishy 2 2
",0,data/mmsd2/dataset_image/820051418350383104.jpg,Not Sarcastic
2202,820416463861411841,tonight is pretty cool,"a large scoreboard in a hockey arena with a crowd watching
",0,data/mmsd2/dataset_image/820416463861411841.jpg,Not Sarcastic
2203,863158587069050880,just remember that it 's all in your head !,"a woman holding up a pink brain
",1,data/mmsd2/dataset_image/863158587069050880.jpg,Sarcastic
2204,873309029342130176,friday night so lit !,"a man with a beard sitting in a chair
",1,data/mmsd2/dataset_image/873309029342130176.jpg,Sarcastic
2205,822947260942032896,"proud to be an american , ashamed of my","a sign that says proud to be an american ashamed of my peotus
",0,data/mmsd2/dataset_image/822947260942032896.jpg,Not Sarcastic
2206,821505980768849921,happy 53rd birthday to our phenomenal first lady michelle obama !,"michelle obama's best quotes
",0,data/mmsd2/dataset_image/821505980768849921.jpg,Not Sarcastic
2207,822592379748253697,quee,"a black and yellow origami sunflower with a cell phone
",0,data/mmsd2/dataset_image/822592379748253697.jpg,Not Sarcastic
2208,818243257612271617,""" it 's not possible to be in favor of justice for some & not justice 4 all "" mkl # saynotosessions presser <user> w <user>","a group of people standing behind a podium
",0,data/mmsd2/dataset_image/818243257612271617.jpg,Not Sarcastic
2209,818244040776814592,millie bobby brown is giving me shades of baby natalie portman here .,"a man shaking hands with a woman on the red carpet
",0,data/mmsd2/dataset_image/818244040776814592.jpg,Not Sarcastic
2210,820420110762573824,"memories , my fav outfits i ever made in 2k16","a woman in a purple cat suit and gloves
",0,data/mmsd2/dataset_image/820420110762573824.jpg,Not Sarcastic
2211,730573502860955649,here 's tonight dinner . hard to make and tasteless .,"a person holding a bottle of chili powder and some potatoes
",1,data/mmsd2/dataset_image/730573502860955649.jpg,Sarcastic
2212,711955474246193152,every damn month ... by welltbhjuststop,"a woman's uterus with a knife and scissors
",1,data/mmsd2/dataset_image/711955474246193152.jpg,Sarcastic
2213,820051855438856192,"wowza . any of these finalists familiar ? , # sweatosf & indecent are commissions + was a huge # osf2016 hit !","a news article about the new play, the play's author, and the play's director
",0,data/mmsd2/dataset_image/820051855438856192.jpg,Not Sarcastic
2214,834548969522991104,<user> i knew it you 're a cookie nazi ! ! ! ! ! ! ! ! !,"a man holding a plate of chocolate cake with his finger
",1,data/mmsd2/dataset_image/834548969522991104.jpg,Sarcastic
2215,818238627427786752,"auroras can produce a variety of noises from pops , claps & crackles to muffled bangs & sputtering sounds ( dave earle near yellowknife , nwt )","the aurora borealis is seen over the snow covered ground
",0,data/mmsd2/dataset_image/818238627427786752.jpg,Not Sarcastic
2216,685107977460686849,"wow , <user> ! we found that spectacular sunrise you were talking about !","a woman standing on top of a white van
",1,data/mmsd2/dataset_image/685107977460686849.jpg,Sarcastic
2217,820418485444636673,update : <user> has been released from lg : smite team . thank you xeno for always giving your best & representing us this past season !,"two men in blue jerseys are smiling and talking
",0,data/mmsd2/dataset_image/820418485444636673.jpg,Not Sarcastic
2219,815658550202613760,lmao,"two airpods with the packaging open and closed
",1,data/mmsd2/dataset_image/815658550202613760.jpg,Sarcastic
2220,821644609499578369,"if you don 't want to sell to people , don 't use social media marketing for your business !","a yellow thumbs up emoji on a black background
",1,data/mmsd2/dataset_image/821644609499578369.jpg,Sarcastic
2221,824620465062875136,think about it ... is your significant other fleeing your cooking ? just get takeout .,"funny haiku for your friend
",1,data/mmsd2/dataset_image/824620465062875136.jpg,Sarcastic
2222,818243080348401669,"gahhhh dayumm ! ! ! datsik , crizzly and virtual riot is friday ! ! !","a cartoon spongebob is holding a red balloon
",0,data/mmsd2/dataset_image/818243080348401669.jpg,Not Sarcastic
2223,829865100303618049,i 'm really glad leadership decided to change up the spirit day ideas from last time,"snowing spirit week
",1,data/mmsd2/dataset_image/829865100303618049.jpg,Sarcastic
2224,890963608288546817,loving our british summer,"a man riding a bicycle on a road
",1,data/mmsd2/dataset_image/890963608288546817.jpg,Sarcastic
2229,712895974700675072,good to see hillary rush to the defense of islam after the tragedy in belgium,"warning muslims near the mosque
",1,data/mmsd2/dataset_image/712895974700675072.jpg,Sarcastic
2231,820412496569921536,""" of course i do . i love you touching me , ana . i 'm like a starving man at a banquet when it comes to your touch . ""","a man and woman are standing in front of a mirror
",0,data/mmsd2/dataset_image/820412496569921536.jpg,Not Sarcastic
2232,698602903372697600,"<user> i found some great drawings of you , your fans are really talented . just like you !","wwe roman reigns drawing by michael c
",1,data/mmsd2/dataset_image/698602903372697600.jpg,Sarcastic
2233,819694206130098176,12s ! there is still time to win a new 70 inch tv ! ! send your pictures sporting hawks gear and use # ctlseahawks # contest for a chance to win !,"seattle seahawks vs ct seattle hawks
",0,data/mmsd2/dataset_image/819694206130098176.jpg,Not Sarcastic
2235,820413857751502848,. <user> gives the # amerks a 2-1 lead ! bails 14th of the season and five goals in his last five amerks dating back to dec . 17 .,"justin bailey - forward - 95
",0,data/mmsd2/dataset_image/820413857751502848.jpg,Not Sarcastic
2236,820052256842203136,what 's better than emma stone ? emma stone in a burgundy suit,"emma stone and emma watson
",0,data/mmsd2/dataset_image/820052256842203136.jpg,Not Sarcastic
2238,819690648412495874,i would kill for some of this rn .,"a table full of crawfish and corn
",0,data/mmsd2/dataset_image/819690648412495874.jpg,Not Sarcastic
2239,819323491312893952,"forrest gump , 1994","a young boy running in the woods near a tree
",0,data/mmsd2/dataset_image/819323491312893952.jpg,Not Sarcastic
2240,708888562016452608,"hey <user> mobile , your service is awesome .. 4g is pathetic ...","the email is displayed on the screen
",1,data/mmsd2/dataset_image/708888562016452608.jpg,Sarcastic
2242,843120645894488068,sad but true ....,"love quotes for boyfriend and girlfriend
",1,data/mmsd2/dataset_image/843120645894488068.jpg,Sarcastic
2243,886007386699436032,i attended the donald trump jr . meeting too !,"two people are on a television screen with the words breaking news
",1,data/mmsd2/dataset_image/886007386699436032.jpg,Sarcastic
2244,696395273447329792,let 's never forget the greatest thing humanity possesses :,"two pictures of the same man with a hat and sunglasses
",1,data/mmsd2/dataset_image/696395273447329792.jpg,Sarcastic
2245,822229708792365057,want to take this lil guy with you wherever you go ? you can ! just email us at martyandsarahlovewrestling <user> . com and find out how .,"a bearded man wearing a t - shirt with a drawing of a beard
",0,data/mmsd2/dataset_image/822229708792365057.jpg,Not Sarcastic
2246,819689219761246208,great home visit with <user>,"two men standing next to each other in a living room
",0,data/mmsd2/dataset_image/819689219761246208.jpg,Not Sarcastic
2248,818244911057215489,the packers go up 21-13 on an aaron rodgers 30 - yard td pass to randall cobb .,"green bay packers playoff game schedule
",0,data/mmsd2/dataset_image/818244911057215489.jpg,Not Sarcastic
2249,820416301428510720,100 % not what i wanna be seeing on a saturday night,"a woman with her tongue out on her phone
",0,data/mmsd2/dataset_image/820416301428510720.jpg,Not Sarcastic
2250,723152974437048320,so .... it 's not easy ?,"a white truck with a sign on it that says hoh management
",1,data/mmsd2/dataset_image/723152974437048320.jpg,Sarcastic
2252,867720903291011075,you just have to love the intelligent & cogent discourse on current geo-political events that happens on twitter .,"twitter for android - screenshot
",1,data/mmsd2/dataset_image/867720903291011075.jpg,Sarcastic
2253,689871277205671936,thanks <user> for using plenty of bacon on your bacon cheeseburger,"a close up of a burger with cheese and bacon
",1,data/mmsd2/dataset_image/689871277205671936.jpg,Sarcastic
2254,820055361776480256,this one is really the wig,"two women wearing fur hats and makeup
",0,data/mmsd2/dataset_image/820055361776480256.jpg,Not Sarcastic
2255,822230897814421504,it 's snowing !,"a man with red hair and sunglasses walking in the snow
",0,data/mmsd2/dataset_image/822230897814421504.jpg,Not Sarcastic
2256,694722188285480960,huh . a bloated and overly long presentation to unveil the new # leafslogo . well that 's new . .,"toronto maple leafs logo
",1,data/mmsd2/dataset_image/694722188285480960.jpg,Sarcastic
2257,820409957485084672,love holding her little paw in my hand,"a man and a dog laying on a bed
",0,data/mmsd2/dataset_image/820409957485084672.jpg,Not Sarcastic
2258,820409106414575616,"by the end of 2017 , the artist akon will have provided electricity to 80 million africans","africa's top 10 lighting markets
",0,data/mmsd2/dataset_image/820409106414575616.jpg,Not Sarcastic
2260,831672184187662336,well that 's one way to win your valentine over .,"you can actually give your valentine a chocolate mold of your butthole
",1,data/mmsd2/dataset_image/831672184187662336.jpg,Sarcastic
2263,819325365860515840,after being on the road for over month we are finally home ! <user> thursday vs cwu 7pm,"the women's basketball team poses for a photo
",0,data/mmsd2/dataset_image/819325365860515840.jpg,Not Sarcastic
2264,881636862691086336,"whilst driving in town , i spotted this ct rarity .","a car with a blue sticker on the back
",1,data/mmsd2/dataset_image/881636862691086336.jpg,Sarcastic
2265,822590878007050242,"great speaking in front of mentors , coaches & friends at alamo city fb clinic , but now back to the atx for the best visit wkend in 'merica","the alamo in texas at sunset
",0,data/mmsd2/dataset_image/822590878007050242.jpg,Not Sarcastic
2266,817158728139075584,good work today <user> <user> cali <user> working hard over the break .,"four men standing in a gym with weights
",0,data/mmsd2/dataset_image/817158728139075584.jpg,Not Sarcastic
2267,820418960235446274,bails tossed them a puck !,"a man holding two children at a hockey game
",0,data/mmsd2/dataset_image/820418960235446274.jpg,Not Sarcastic
2268,817518677700513792,i just wish more senators weren 't so afraid to ask the tough questions,"sen sanders wears a dress to the senate
",0,data/mmsd2/dataset_image/817518677700513792.jpg,Not Sarcastic
2269,835205840449781761,"news flash : # climatechange made up . in totally unrelated news , we 're on track to break hottest year ever for 4th straight year .","a weather app on a computer screen
",1,data/mmsd2/dataset_image/835205840449781761.jpg,Sarcastic
2270,848911010501144576,my hair is so fabulous right now .,"a woman with a messy bun in her hair
",1,data/mmsd2/dataset_image/848911010501144576.jpg,Sarcastic
2271,718546746901528576,our very own taher shah trending worldwide . pakistan 's image getting a much needed facelift,"what have you done in life, presenters?
",1,data/mmsd2/dataset_image/718546746901528576.jpg,Sarcastic
2272,722140519531483137,such speedy feedback,"the tweet was sent to a customer service representative
",1,data/mmsd2/dataset_image/722140519531483137.jpg,Sarcastic
2273,819695207189020672,daily reminder,"the words to go big are on a white background
",0,data/mmsd2/dataset_image/819695207189020672.jpg,Not Sarcastic
2274,860637293735968768,"<user> <user> tyvm for the "" new healthcare plan ""","the american health care act is a website page with several caskets
",1,data/mmsd2/dataset_image/860637293735968768.jpg,Sarcastic
2275,822225245645914113,i want a president who believes in this,"the word equality is a word that is used to describe the concept of equality
",1,data/mmsd2/dataset_image/822225245645914113.jpg,Sarcastic
2278,819327185739714561,waiting for deepika padukone for the 3rd time here in egypt after hny & chennai express and for the 1st time at imax <user>,"a movie poster for xxx return of sandie
",0,data/mmsd2/dataset_image/819327185739714561.jpg,Not Sarcastic
